comment_id,article_id,comment_author,comment_datetime_displayed,comment_datetime,comment_content,comment_in_answer_to,comment_likes,comment_dislikes
DI20240916055100-16062661,DI20240916055100,Marionetes,"9/15/2024, 10:49:19 PM",2024-09-15 22:49:19,"Dues generacions de relaxació intel·lectual han permès que els primers debilitats siguin ja els mestres, sense cap pensament crític adoctrinen els nens amb ideologies importades canviant els patrons culturals mil·lenaris sense que els surtin els colors.",,,
DI20240916055100-16063708,DI20240916055100,Rapsoda,"9/16/2024, 3:01:36 AM",2024-09-16 03:01:36,I t'has quedat tant panxo,16062661,,
DI20240916055100-16062631,DI20240916055100,Anna,"9/15/2024, 10:41:35 PM",2024-09-15 22:41:35,"Actualment molts  mestres i professors són impresentables. Sense vocació, pensant en la pela i la prejubilació i les vacances. Començar l’escola i ja lamentar-se és de poca vergonyes.",,,
DI20240916055100-16063158,DI20240916055100,ESTUDIANT,"9/16/2024, 12:57:51 AM",2024-09-16 00:57:51,"Tens tota la raó! Cada día pitjor ensenyament, la majoria no es vocacional com abans, i crec que tampoc no tenen la preparació correcta. ",16062631,,
DI20240916055100-16062627,DI20240916055100,Ela,"9/15/2024, 10:39:06 PM",2024-09-15 22:39:06,A l’estiu no us quei àveu,,,
DI20240916055100-16062532,DI20240916055100,Lol,"9/15/2024, 9:59:40 PM",2024-09-15 21:59:40,"Lo siento mucho pero viendo la clase de ""profes"" que hay en la actualidad me da vergüenza llevar los niños al cole, se ha convertido en una guardería. No podemos tener profesores con capacidades, ésto hoy en día no es un criterio. El resultado es lo que tenemos ahora un sistema educativo en declive,  exámenes simplificados, notación aceptando casi todo tipo de errores y en Francia hasta ponen un año de refuerzo según lo que vaya a estudiar el alumno por sus niveles mediocres.",,,
DI20240916055100-16063341,DI20240916055100,Spanish mafia,"9/16/2024, 1:38:13 AM",2024-09-16 01:38:13,"Entiendo por como hablas que tus hijos van al español, no te preocupes que esos vienen de España, quéjate a ellos. ",16062532,,
DI20240916055100-16063703,DI20240916055100,Mafia educativa,"9/16/2024, 3:00:41 AM",2024-09-16 03:00:41,"Practicament, tots els sistemes educatius fan pena, i l’andorrá i l’espanyol, encara mes.",16063341,,
DI20240916055100-16062529,DI20240916055100,Carusso,"9/15/2024, 9:58:40 PM",2024-09-15 21:58:40,Que dignifiquen la de todos!,,,
DI20240916055100-16062514,DI20240916055100,Usar una  IA,"9/15/2024, 9:54:36 PM",2024-09-15 21:54:36,"Un colegio de UK han sustituido a los profesores por una IA, 20.000 libras al año de coste, imaginen el ahorro para las arcas públicas. Cuanto cuesta todo el profesorado? ",,,
DI20240916055100-16064653,DI20240916055100,Jose Luís,"9/16/2024, 5:15:52 AM",2024-09-16 05:15:52,"L'Escola andorrana és el forat negre de l'Administració, els diners de capítol 1 es gasten amb les nòmines d'aquest super cos especial.",16062514,,
DI20240916055100-16064636,DI20240916055100,Jose Luís,"9/16/2024, 5:14:21 AM",2024-09-16 05:14:21,"Ostres, super bona aquesta!!! Per quan apliquem aquí, si us plau? L'escola andorrana és el càncer i el forat sense fons de l'Administració",16062514,,
DI20240916055100-16062497,DI20240916055100,Vagos,"9/15/2024, 9:50:42 PM",2024-09-15 21:50:42,"3 mesos de vacances i encara es queixen. Us sobren 2 mesos de sou, no us queixeu.",,,
DI20240916055100-16063345,DI20240916055100,Llúdriga,"9/16/2024, 1:38:57 AM",2024-09-16 01:38:57,aber estudiao makina,16062497,,
DI20240916055100-16063218,DI20240916055100,Observador,"9/16/2024, 1:09:26 AM",2024-09-16 01:09:26,"Escolta, si ser professor és tan 'xollo', per què no et dediques a l'ensenyament?",16062497,,
DI20240916055100-16065953,DI20240916055100,vagos,"9/16/2024, 7:29:42 AM",2024-09-16 07:29:42,Perque no es la meva vocacio ni el meu interes. Em guanyo millor la vida fent el que faig. Pero no m`estic tot el dia queixant-me com feu vosaltres. Sou vosaltres els que us queixeu. Canvieu de feina si no esteu contents.,16063218,,
DI20240916055100-16066646,DI20240916055100,Observador,"9/16/2024, 8:34:29 AM",2024-09-16 08:34:29,"""Perque no es la meva vocacio ni el meu interès"" - Perfecte, aleshores no vinguis aquí a tirar merda sobre un col·lectiu professional que no té res a veure amb els meus interessos.",16065953,,
DI20240916055100-16066854,DI20240916055100,vagos,"9/16/2024, 8:55:00 AM",2024-09-16 08:55:00,Noooooo. No es queixen. jajajaja,16066646,,
DI20240916055100-16062475,DI20240916055100,Molta cara,"9/15/2024, 9:44:23 PM",2024-09-15 21:44:23,Millores diuent a mi que m’expliquin a hores d’ara perquè DA els hi va regalar ser cosssos especials eh a veure perquè van dos dies de colònies a l’any i fan dos nits forsa de casa ? ,,,
DI20240916055100-16062437,DI20240916055100,Bob,"9/15/2024, 9:31:09 PM",2024-09-15 21:31:09,Que no en teniu prou amb la jubilacio als 60 anys. No teniu vergonya.,,,
DI20240916055100-16062435,DI20240916055100,Ae,"9/15/2024, 9:30:26 PM",2024-09-15 21:30:26,"Els mestres... Aquella professió que consisteix en repetir mentides i instal.lar als nens tot allò que és inútil per la resta de les seves vides, i així convertir-los en persones disfuncionals on les seves màximes aspiracions es optar a una plaça de funcionari. ",,,
DI20240914062000-16043943,DI20240914062000,I on paren?,"9/13/2024, 11:40:42 PM",2024-09-13 23:40:42,"Bon dia a tothom, que en sabeu dels 9 milions, tema enterrat? ",,,
DI20240914062000-16044331,DI20240914062000,Pensionista,"9/14/2024, 1:28:44 AM",2024-09-14 01:28:44,👍 ,16043943,,
DI20240914062000-16044327,DI20240914062000,Pensionisra,"9/14/2024, 1:27:39 AM",2024-09-14 01:27:39,👍 ,16043943,,
DI20240914062000-16043930,DI20240914062000,A VEURE QUAN DURA,"9/13/2024, 11:37:50 PM",2024-09-13 23:37:50,"mare meva el de la foto, quina por el lider!! per no dir un altre cosa",,,
DI20240913060100-16036253,DI20240913060100,Terence3,"9/13/2024, 4:59:25 AM",2024-09-13 04:59:25,"M’agradria entendre que l’article vol dir que tots els avis tenen plaça, ja sigui als centres de dia o a residència permanent i que tothom té cobertes les seves necessitats…",,,
DI20240913060100-16034962,DI20240913060100,Flor,"9/13/2024, 12:08:17 AM",2024-09-13 00:08:17,"No se en quina realitat virtual han tret aquestes dades. El mon ideal seria aquest, que no hi hagués llista d'espera i que els recursos fossin els suficients; però estem molt lluny de la realitat. L'àmbit social en aquest país és molt precari i amb molts dèficits tant d'infraestructures com de personal. ",,,
DI20240913060100-16035090,DI20240913060100,bestspoke data,"9/13/2024, 12:40:11 AM",2024-09-13 00:40:11,"Aquestes dades no son ni mes ni menys que una bona dosi de MAKE UP  començat per les llistes d’espera de les residencies i acabant per les del servei d'ocupació,  NI TU NI NINGU ANIRA A COMPTABILITZAR SI ES AIXI HO NO, ENS PRENEN PER IMBECILS I ES QUEDEN TANT AMPLES  ",16034962,,
DI20240913060100-16034825,DI20240913060100,Enric,"9/12/2024, 11:39:13 PM",2024-09-12 23:39:13,"Quina hipocresia, he patit durant dos anys una malaltia greu i tot ha sigut un infern, assistents socials, Govern, Ministeri de Benestar Social, etc. Fart de fer recursos a Govern perquè deien ""no hi ha recursos"".",,,
DI20240913060100-16034799,DI20240913060100,QUINA ALEGRIA!!,"9/12/2024, 11:34:36 PM",2024-09-12 23:34:36,L'any que ve el podeu rebre al il·lustríssim amb un tango del GARDEL que estarà ple de compatriotes gracies aquet,,,
DI20240913060100-16035626,DI20240913060100,Jose Luis,"9/13/2024, 2:54:11 AM",2024-09-13 02:54:11,"O el que és pitjor, que avis que han treballat aquí 40 o 50 anys, cotitzant religiosament, et diguin que els has de portar a Oliana, que a Andorra no hi ha plaça. VERGONYÓS!!!!!!",16034799,,
DI20240913060100-16035549,DI20240913060100,Infermer,"9/13/2024, 2:33:58 AM",2024-09-13 02:33:58,En aquest pais o ets pobre o molt rics!,16034799,,
DI20240912172400-16031866,DI20240912172400,Quin jeta,"9/12/2024, 1:38:00 PM",2024-09-12 13:38:00,"No se quin comptador deu utilitzar aquest senyor, nosaltres en tenim un desde fa un any i sembla que va per llarg en la llista d'espera...",,,
DI20240912172400-16033399,DI20240912172400,mentider,"9/12/2024, 5:54:30 PM",2024-09-12 17:54:30,tenen plaça concedida... esperant que mori algú per poder-la ocupar. Quina poca vergonya s'ha de tenir sabent la de gent que està a l'espera a casa o aparcats a l'hospital esperant plaça.,16031866,,
DI20240909053300-15997167,DI20240909053300,Comunisme a Andorra,"9/9/2024, 6:49:36 AM",2024-09-09 06:49:36,Expropiese!!! ,,,
DI20240909053300-15994543,DI20240909053300,expropiador,"9/9/2024, 12:56:00 AM",2024-09-09 00:56:00,"sr. Espot els meus pisos mai els llogarà tal comv ol dissenyar a la llei, empadronare a un parent a cada un d'ells i quedarán tancats esperant que segueixi pujant el preu per la seva cagada de llei i quan ja es puguin llogar a 4000 llavors els posare en lloguer. preocupis de asa seva que ja en te prou com per preocuparse del patrimoni dels demes",,,
DI20240928060000-18378785,DI20240928060000,Drets,"9/28/2024, 12:19:18 AM",2024-09-28 00:19:18,Matar nens al ventre de les seves mares és un dret. Fantàstic que el diari oficial del govern s'uneixi a la campanya.,,,
DI20240928060000-18306663,DI20240928060000,Pareatges al s. XXl.,"9/27/2024, 11:48:54 PM",2024-09-27 23:48:54,"El SIAD, hipocresia i crueltat de la meitat teocràtica de l’estat andorrà. La incidència al carrer  del catolicisme avui a Andorra es limita a un respectable, però molt minoritari, grup dels nostres conciutadans. No volem ser “la reserva espiritual d’occident.”",,,
DI20240928060000-18457465,DI20240928060000,Error,"9/28/2024, 12:53:03 AM",2024-09-28 00:53:03,*s. XIII.,18306663,,
DI20240927111800-17084788,DI20240927111800,Fomentar la natalitat,"9/27/2024, 1:52:31 PM",2024-09-27 13:52:31,"Necessitem futur. Necessitem infants. Necessitem talent, jovent, que porti ens uns anys les regnes de la nostra comunitat. Necessitem formació humana, de la natura perque tothom conegui qué és realment un avort ... i totes les conseqüències que implica aquesta paraula.",,,
DI20240927111800-17081318,DI20240927111800,Rick,"9/27/2024, 9:27:41 AM",2024-09-27 09:27:41,Cap a la Seu pagant de la vostra butxaca. A tots ens agrada passar-ho be i no tenir responsabilitats,,,
DI20240927111800-17081251,DI20240927111800,Joan,"9/27/2024, 9:22:10 AM",2024-09-27 09:22:10,"20 km cap al sud i ja podeu abortar tantes vegades com volgueu, fins que se us caigui la matriu a terra",,,
DI20240927111800-17077875,DI20240927111800,Mascle Alfa,"9/27/2024, 5:05:28 AM",2024-09-27 05:05:28,"Ben fet! Jo també reclamo la desestigmatització de la picor d’ous, una dolència avui encara estigmatitzada i invisibilitzada i de la qual molts mascles patim i hem patit en silenci durant molts anys per les presions heteromatriarcals i pel poder de l’església, així com per “por al què diran”. Llibertat per poder rascar-se quan et piquen! Poder rascar-se és un dret humà!",,,
DI20240927111800-17078282,DI20240927111800,BJ,"9/27/2024, 5:43:53 AM",2024-09-27 05:43:53,"No creo que sea un problema, los tipos como tu, os los rascais a dos manos. ",17077875,,
DI20240927111800-17078845,DI20240927111800,Mascle alfa,"9/27/2024, 6:22:13 AM",2024-09-27 06:22:13,"S’ha avançat molt respecte als anys negres en els quals havíem d’anar a Londres perquè ens rasquessin els ous però és increïble que a l’any 2024 res no canvia i el rascament d’ous lliure i gratuït encara no sigui una realitat al nostre país. Cada any hi ha milions de mascles a Andorra que voldrien fer-se rascar els ous i no poden, lo que representa un atac directe als seus drets reproductius i urològico-genitals igualment com a la seva llibertat com a mascles. Això només s’explica per la influència i opressió que l’església (catòlica, obviament) ha exercit durant segles en l’ambit de la picor d’ous. Treieu els Rosaris del nostre perineu!",17078282,,
DI20240927111800-17076999,DI20240927111800,Moc de pav,"9/27/2024, 3:32:20 AM",2024-09-27 03:32:20,"Avore que parlem de la Seu, no de Kuala Lumpur! Son 10km en cotxe!!!!! Podeu anar a avortar allà, altra cosa es que volgueu continuar tocant lo que no sone i fer caure lo coprincipat!",,,
DI20240927111800-17081146,DI20240927111800,Carme,"9/27/2024, 9:12:22 AM",2024-09-27 09:12:22,Ben dit!!!,17076999,,
DI20240927111800-17076783,DI20240927111800,Ni parlar-ne,"9/27/2024, 2:59:24 AM",2024-09-27 02:59:24,"Ni parlar !!! Si no han pres precaucions que els ho paguin elles, la resta de la societat no hem de pagar.",,,
DI20240927111800-17078344,DI20240927111800,BJ,"9/27/2024, 5:49:13 AM",2024-09-27 05:49:13,"Típica idiosincrasia de ignorante, primero si hay embarazo es cosa de dos, segundo es como decir que una persona que no se ha cuidado toda la vida desde la infancia, si tiene un infarto que se haga cargo el, o que te contagies de gripe y yo te pregunto, te has estado limpiando las manos? No? No lo pago, si fuéramos por ese camino el 95% de las vis3al medico se las tendría que pagar cada uno. ",17076783,,
DI20240927111800-17076596,DI20240927111800,Els 142 del 2023,"9/27/2024, 2:30:09 AM",2024-09-27 02:30:09,"Si no és un ésser humà, què importa?",,,
DI20240927111800-17076556,DI20240927111800,Drets Humans,"9/27/2024, 2:22:12 AM",2024-09-27 02:22:12,"Despenalitzem l'ocupació d'immobles i que l'estat assumeixi el cost del serraller, la llum i la calefacció.",,,
DI20240923061000-16366375,DI20240923061000,Edmond!,"9/23/2024, 2:44:18 AM",2024-09-23 02:44:18,"Nomès queda acumular una mica d’or, plata ó cryptomonedes perque algún día tocará pagar…",,,
DI20240923061000-16366188,DI20240923061000,Agenda vente i trinca,"9/23/2024, 2:14:48 AM",2024-09-23 02:14:48,"doncs a passar per caixa!!, i el que no pagui, llum i aigua tallada, i que vaigui brut !",,,
DI20240923061000-16366074,DI20240923061000,apunt,"9/23/2024, 1:54:47 AM",2024-09-23 01:54:47,"I a qui potser ens inclouen a tots, quan només haurien d'incloure els andorrans! que els demés no podem votar ni decidim en res.",,,
DI20240923061000-16366538,DI20240923061000,F,"9/23/2024, 3:11:11 AM",2024-09-23 03:11:11,"I no gastes ni desgastes res del pais, no? tira cap abaix espavilat! ",16366074,,
DI20240923061000-16365632,DI20240923061000,Marc,"9/23/2024, 12:46:34 AM",2024-09-23 00:46:34,"En cap cas aprovo la gestió de Govern, però ajustat a la inflació, el deute es redueix, així que és una bona notícia. ",,,
DI20240923061000-16370480,DI20240923061000,J,"9/23/2024, 9:18:13 AM",2024-09-23 09:18:13,"Si, bona notícia no poder ni viure al país pel preu desorbitat de l habitatge. gràcies ",16365632,,
DI20240923061000-16365548,DI20240923061000,Morós,"9/23/2024, 12:34:26 AM",2024-09-23 00:34:26,Jo no tinc cap deute...que s'apanyi qui en tingui,,,
DI20240923061000-16365200,DI20240923061000,Fart d’imbècils.,"9/22/2024, 11:08:58 PM",2024-09-22 23:08:58,"El titular no es correcte, el titular correcte seria: els politics del peis endeuten a cada ciutada del pesos en 14.589€, i ara els que ens han endeutat volen si, o si,europa,per cobrar els 30.000 nets d’impostos, mes viatjar gratuitament pel mon gratuitament i mes cosetes que no sabem, a costa de tots els coutadans.",,,
DI20240923061000-16365235,DI20240923061000,Ciutada,"9/22/2024, 11:19:36 PM",2024-09-22 23:19:36,"Tal cual, si senyor, mai millor dit ",16365200,,
DI20240923061000-16365172,DI20240923061000,Joan,"9/22/2024, 11:04:14 PM",2024-09-22 23:04:14,"I tant que l'esteu pagant la festa dels nostres polítics, qualsevol impost que pagueu contribueix a fer-ho, tot i que no en sigueu conscients. Un dels motius per entrar a la UE és poder continuar la seva festa. Que la festa no pari!",,,
DI20240923061000-16365074,DI20240923061000,Mal andorrans,"9/22/2024, 10:41:48 PM",2024-09-22 22:41:48,Perquè hem de pagar nosaltres la festa privada i la nefasta gestió de les darreres dècades? Per quan una llei de responsabilitat política que ens protegeixi?,,,
DI20240923061000-16365336,DI20240923061000,Coke,"9/22/2024, 11:49:59 PM",2024-09-22 23:49:59,"Perque tothom demana ajudes, subvencions i mes ajudes, i en contrapartida treballa i produeix menys.",16365074,,
DI20240923061000-16365841,DI20240923061000,Mr,"9/23/2024, 1:21:30 AM",2024-09-23 01:21:30,"I això porta altres problemes. Que li preguntin a Suècia, Noruega.. ",16365336,,
